,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
10,5202.8,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,36,16.0,0.3846153772189351,0.285714284144427,17.46153846153846,0.1211453744493392,7.033073534395119,17.46153846153846,55.0,252.0,2.0,6.0,5.058679706601467
11,5664.6,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,93,81.0,0.06896551684502576,0.257396449323378,23.984126984126984,0.11250827266710788,9.638654102717638,23.984126984126984,170.0,900.0,2.0,5.0,5.104105571847508
12,6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,55,24.0,0.3924050583239866,0.2668918909902301,30.95,0.14539579967689822,12.438158319870759,30.95,90.0,393.0,2.0,1.0,5.405109489051095
13,6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,82,43.0,0.31199999750400004,0.24084778373632412,46.0,0.08782608695652173,18.43513043478261,46.0,101.0,711.0,2.0,3.0,4.909715407262022
14,7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,80,31.0,0.44144143746449155,0.22886597890955468,24.975,0.11611611611611612,10.036446446446448,24.975,116.0,658.0,2.0,2.0,5.4131185270425775
15,7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,104,76.0,0.15555555469135804,0.302013422312058,28.096153846153847,0.08418891170431211,11.272137103143265,28.096153846153847,123.0,832.0,2.0,26.0,4.755893536121673
16,7973.6,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,122,47.0,0.44378697962256225,0.29911504371838044,32.63157894736842,0.15161290322580645,13.113276740237689,32.63157894736842,188.0,773.0,2.0,7.0,5.5009174311926605
17,8435.4,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,160,85.0,0.30612244773011243,0.23557692285040677,26.31578947368421,0.1675,10.593315789473685,26.31578947368421,335.0,1347.0,2.0,0.0,5.81986531986532
18,8897.2,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,150,59.0,0.4354066964813077,0.3181126326969366,20.620253164556964,0.10190300798035605,8.288862469014928,20.620253164556964,166.0,957.0,2.0,4.0,4.994289793004996
19,9359.0,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,141,96.0,0.18987341692036533,0.2684031707039602,22.607142857142858,0.1416535018430753,9.099518543594373,22.607142857142858,269.0,1188.0,2.0,1.0,5.527315914489312
20,9820.8,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,210,61.0,0.5498154961261421,0.36085219659007695,19.319148936170212,0.09251101321585903,7.764663979754428,19.319148936170212,168.0,1071.0,2.0,15.0,4.904092852779475
21,10282.6,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,141,69.0,0.3428571412244898,0.24618991764807746,25.116883116883116,0.11789038262668046,10.09390939980392,25.116883116883116,228.0,1169.0,2.0,10.0,5.24072984108299
22,10744.4,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,104,48.0,0.36842105020775623,0.24398073797113845,24.081967213114755,0.10823689584751532,9.676081643584908,24.081967213114755,159.0,862.0,2.0,18.0,5.149649259547934
23,11206.2,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,55,25.0,0.37499999531250006,0.2203856743240064,18.863636363636363,0.1180722891566265,7.592683461117196,18.863636363636363,98.0,505.0,2.0,5.0,5.205234159779614
25,12129.8,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,60,32.0,0.30434782277882805,0.261363635621126,22.942857142857143,0.05977584059775841,9.201053193381961,22.942857142857143,48.0,471.0,2.0,2.0,4.929676511954993
26,12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,219,89.0,0.42207792070753924,0.29844961211390536,30.0625,0.120997920997921,12.07339916839917,30.0625,291.0,1420.0,2.0,10.0,5.046554934823091
27,13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,133,119.0,0.055555555335097005,0.23841059580093601,22.740384615384617,0.09513742071881606,9.134208814441374,22.740384615384617,225.0,1514.0,2.0,1.0,5.348383786557209
28,13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,93,46.0,0.3381294939702914,0.22383252781991542,22.736842105263158,0.16358024691358025,9.160168940870696,22.736842105263158,212.0,797.0,2.0,7.0,5.607627118644068
29,13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,120,47.0,0.4371257458854746,0.25972006180447893,17.5,0.10571428571428572,7.042285714285715,17.5,148.0,911.0,2.0,4.0,5.173985086992544
30,14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,149,61.0,0.4190476170521542,0.29329608897584347,29.274193548387096,0.11129476584022038,11.754195325690928,29.274193548387096,202.0,976.0,2.0,23.0,4.966446974236069
31,14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,194,68.0,0.4809160286987938,0.3053613050054064,22.50602409638554,0.12098501070663811,9.050803642836872,22.50602409638554,226.0,1152.0,2.0,10.0,5.260816575258988
32,15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,48,23.0,0.35211267109700467,0.26691729222963423,26.571428571428573,0.16487455197132617,10.69452124935996,26.571428571428573,92.0,356.0,2.0,0.0,5.559118236472946
33,15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,203,78.0,0.44483985606818555,0.365409622411691,235.125,0.10738968633705476,94.09295587453482,235.125,202.0,975.0,2.0,14.0,4.810795770728992
34,16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,73,51.0,0.17741935340790843,0.2505050499989797,19.285714285714285,0.1425925925925926,7.771322751322751,19.285714285714285,154.0,662.0,2.0,0.0,5.319037656903766
35,16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,60,22.0,0.4634146284949436,0.214659685301938,20.375,0.17668711656441718,8.220674846625768,20.375,144.0,519.0,2.0,1.0,5.638148667601683
36,17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,14,15.0,-0.034482757431629055,0.19333333204444444,31.09090909090909,0.14035087719298245,12.49250398724083,31.09090909090909,48.0,216.0,2.0,2.0,5.498371335504886
38,18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,86,109.0,-0.11794871734385273,0.2801724133905569,27.581818181818182,0.12656558998022413,11.083353508719362,27.581818181818182,192.0,910.0,2.0,2.0,5.214494875549049
39,18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,70,39.0,0.2844036671155627,0.31142857053877554,28.321428571428573,0.12484237074401008,11.378508376869034,28.321428571428573,99.0,477.0,2.0,3.0,5.085553997194951
40,19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,198,101.0,0.3244147146340645,0.34249713591924724,19.71171171171171,0.1156307129798903,7.93093696987664,19.71171171171171,253.0,1233.0,2.0,8.0,4.9927909371781665
41,19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,57,18.0,0.5199999930666668,0.22255192812299132,17.53488372093023,0.1273209549071618,7.064881870334958,17.53488372093023,96.0,467.0,2.0,4.0,5.2481203007518795
42,19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,45,9.0,0.6666666543209879,0.28421052481994463,25.375,0.09113300492610837,10.186453201970444,25.375,37.0,253.0,2.0,0.0,5.095890410958904
43,20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,93,48.0,0.31914893390674515,0.23697478951768944,26.20408163265306,0.08644859813084112,10.51621209231356,26.20408163265306,111.0,799.0,2.0,4.0,4.978910369068541
44,20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,83,31.0,0.4561403468759619,0.3294797678338735,29.652173913043477,0.1495601173020528,11.920693612138212,29.652173913043477,102.0,451.0,2.0,1.0,5.60530679933665
45,21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,21,14.0,0.19999999428571447,0.21874999863281253,15.777777777777779,0.09154929577464789,6.347730829420971,15.777777777777779,39.0,230.0,2.0,0.0,5.244031830238727
46,21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,19,8.0,0.4074073923182447,0.32530120089998554,16.9,0.16568047337278108,6.826272189349112,16.9,28.0,106.0,2.0,1.0,5.444444444444445
47,22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,82,67.0,0.10067114026395207,0.4037940368460866,17.072727272727274,0.06922257720979766,6.856779939974828,17.072727272727274,65.0,519.0,2.0,15.0,4.877346683354193
48,22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,19,8.0,0.4074073923182447,0.32530120089998554,21.666666666666668,0.05128205128205128,8.687179487179488,21.666666666666668,10.0,116.0,2.0,1.0,4.738636363636363
49,23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,96,57.0,0.25490195911828784,0.23906249962646484,22.203389830508474,0.16564885496183207,8.947615474188124,22.203389830508474,217.0,850.0,2.0,0.0,5.793223284100782
50,23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,47,36.0,0.1325301188851793,0.3280632398100267,30.68421052631579,0.14751286449399656,12.332689356323916,30.68421052631579,86.0,351.0,2.0,9.0,5.1826923076923075
51,24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,80,77.0,0.01910828013306828,0.32640332572473324,22.7,0.11806167400881057,9.127224669603525,22.7,134.0,635.0,2.0,6.0,4.914995224450812
52,24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,142,120.0,0.08396946532836082,0.2973893299689111,26.89041095890411,0.152317880794702,10.817091535879525,26.89041095890411,299.0,1200.0,2.0,10.0,5.495026331187829
53,25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,156,103.0,0.20463320384311504,0.33636363592680046,27.852941176470587,0.10242872228088701,11.18214795950059,27.852941176470587,194.0,1028.0,2.0,19.0,4.812751292360712
54,25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,113,63.0,0.2840909074767562,0.24376731268176272,20.506172839506174,0.09993979530403371,8.242445053924085,20.506172839506174,166.0,1016.0,2.0,13.0,4.991689750692521
55,25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,71,27.0,0.44897958725531034,0.2722222214660494,16.147540983606557,0.09441624365482233,6.496782890904552,16.147540983606557,93.0,495.0,2.0,1.0,4.670480549199085
56,26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,84,40.0,0.35483870681581686,0.2287822874007707,24.676923076923078,0.08291770573566085,9.903936313063497,24.676923076923078,133.0,831.0,2.0,4.0,4.677142857142857
57,26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,50,20.0,0.4285714224489797,0.37234042355138075,32.4375,0.1233140655105973,13.02432562620424,32.4375,64.0,279.0,2.0,7.0,4.763557483731019
58,27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,164,76.0,0.3666666651388889,0.2884615381148299,25.884057971014492,0.12374020156774916,10.403119269032898,25.884057971014492,221.0,1114.0,2.0,6.0,5.26438962681847
59,27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,59,95.0,-0.23376623224827123,0.3573085838577527,15.078947368421053,0.07417102966841187,6.061247359235786,15.078947368421053,85.0,635.0,2.0,12.0,4.914110429447852
60,28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,129,59.0,0.37234042355138075,0.3821138203615573,16.736842105263158,0.06761006289308176,6.7217808672624955,16.736842105263158,86.0,700.0,2.0,3.0,4.64336917562724
61,28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,113,89.0,0.11881188059994119,0.3161189353425369,28.347826086956523,0.08358895705521473,11.372566017604697,28.347826086956523,109.0,823.0,2.0,2.0,5.045608108108108
62,29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,83,93.0,-0.05681818149535124,0.2384823845007014,20.308641975308642,0.1209726443768997,8.171845847874216,20.308641975308642,199.0,1040.0,2.0,9.0,5.306451612903226
63,29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,58,106.0,-0.2926829250446163,0.35497835421000357,15.461538461538462,0.07711442786069651,6.215461155759663,15.461538461538462,93.0,674.0,2.0,13.0,4.958292919495635
64,30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,132,88.0,0.1999999990909091,0.2985074622815367,32.45283018867924,0.1,13.021132075471698,32.45283018867924,172.0,971.0,2.0,5.0,4.89030612244898
65,30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,53,45.0,0.08163265222823825,0.2552083326687283,37.90909090909091,0.12470023980815348,15.213516459559626,37.90909090909091,104.0,502.0,2.0,1.0,5.314741035856573
66,31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,92,56.0,0.24324324159970784,0.23307086577469155,36.583333333333336,0.14730447987851178,14.69225512528474,36.583333333333336,194.0,825.0,2.0,1.0,5.521665250637214
67,31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,124,106.0,0.07826086922495275,0.24731182769106255,26.49367088607595,0.10750119445771619,10.640468832213466,26.49367088607595,225.0,1258.0,2.0,2.0,5.232847109670448
68,31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,268,342.0,-0.12131147521096479,0.27477477465100236,20.432989690721648,0.08123107971745712,8.205688308175644,20.432989690721648,322.0,2796.0,2.0,0.0,5.004054445409788
69,32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,110,93.0,0.08374384195200078,0.2422434364651033,23.536585365853657,0.10829015544041451,9.457950208517628,23.536585365853657,209.0,1099.0,2.0,8.0,5.087328767123288
70,32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,91,99.0,-0.04210526293628809,0.22727272700086995,28.440677966101696,0.14898688915375446,11.43586594210218,28.440677966101696,250.0,1111.0,2.0,0.0,5.627175368139223
71,33372.6,https://insights.blackcoffer.com/human-rights-outlook/,13,9.0,0.18181817355371938,0.27848100913315177,21.22222222222222,0.08900523560209424,8.524490983129727,21.22222222222222,17.0,112.0,2.0,1.0,4.893491124260355
72,33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,75,34.0,0.37614678553993774,0.22567287737955927,25.844444444444445,0.08598452278589853,10.372171586892138,25.844444444444445,100.0,733.0,2.0,2.0,5.12008281573499
73,34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,114,74.0,0.2127659563150747,0.2496679943563506,17.0,0.12259021255561048,6.849036085022245,17.0,248.0,1113.0,2.0,5.0,5.0175727622185615
74,34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,162,92.0,0.2755905500961002,0.2991755002365424,21.053763440860216,0.11491317671092952,8.467470647028458,21.053763440860216,225.0,1184.0,2.0,5.0,5.11833626244874
75,35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,82,60.0,0.1549295763737354,0.26542056025155036,25.58695652173913,0.10365335598980459,10.276243951091574,25.58695652173913,122.0,723.0,2.0,2.0,5.12
76,35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,133,96.0,0.1615720516961919,0.2400419284695577,31.616666666666667,0.1518186610437533,12.707394131084168,31.616666666666667,288.0,1206.0,2.0,1.0,5.352358765288294
77,36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,65,67.0,-0.015151515036730947,0.2738589205936537,22.25,0.10955056179775281,8.943820224719103,22.25,117.0,655.0,2.0,5.0,5.1571729957805905
78,36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,78,83.0,-0.03105590042822422,0.29814814759602193,18.273972602739725,0.10494752623688156,7.351568051590643,18.273972602739725,140.0,749.0,2.0,33.0,4.911666666666667
79,37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,87,72.0,0.09433962204817847,0.32251521232755537,31.405405405405407,0.12908777969018934,12.61379727403824,31.405405405405407,150.0,668.0,2.0,6.0,5.036697247706422
80,37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,109,88.0,0.106598984230462,0.260237780369567,25.275862068965516,0.1275579809004093,10.161368019946371,25.275862068965516,187.0,980.0,2.0,3.0,5.397647058823529
81,37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,15,6.0,0.4285714081632663,0.2470588206228374,19.272727272727273,0.07075471698113207,7.737392795883363,19.272727272727273,15.0,121.0,2.0,1.0,4.62962962962963
82,38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,85,67.0,0.11842105185249308,0.28252788051574745,20.694915254237287,0.09418509418509419,8.315640139368952,20.694915254237287,115.0,720.0,2.0,11.0,4.908340971585702
83,38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,40,43.0,-0.03614457787777617,0.24057970944759505,20.970588235294116,0.09537166900420757,8.42638396171933,20.970588235294116,68.0,468.0,2.0,2.0,5.168284789644013
84,39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,87,85.0,0.011627906909140076,0.29655172362663496,24.1,0.16099585062240665,9.704398340248964,24.1,194.0,737.0,2.0,3.0,5.355535553555356
85,39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,96,64.0,0.19999999875000002,0.3563474379591371,32.270270270270274,0.08877721943048576,12.943618995880303,32.270270270270274,106.0,632.0,2.0,6.0,4.799625468164794
86,40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,20,10.0,0.33333332222222256,0.12987012930792152,35.166666666666664,0.17772511848341233,14.137756714060032,35.166666666666664,75.0,289.0,2.0,0.0,5.742705570291777
87,40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,44,22.0,0.33333332828282836,0.21086261913462423,21.93548387096774,0.07352941176470588,8.803605313092978,21.93548387096774,50.0,425.0,2.0,4.0,4.843492586490939
88,41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,94,76.0,0.1058823523183391,0.3130755058691059,35.84848484848485,0.13947590870667795,14.395184302876613,35.84848484848485,165.0,739.0,2.0,3.0,5.453667953667954
89,41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,58,37.0,0.22105262925207758,0.3454545441983471,26.266666666666666,0.04949238578680203,10.526463620981389,26.266666666666666,39.0,394.0,1.0,38.0,4.263231197771588
90,42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,47,60.0,-0.12149532596733341,0.18673647436869725,25.369565217391305,0.11910882604970009,10.195469617376403,25.369565217391305,139.0,744.0,2.0,0.0,5.331067961165049
91,42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,50,46.0,0.04166666623263889,0.19712525626873664,21.98076923076923,0.11461067366579178,8.838151961774008,21.98076923076923,131.0,679.0,2.0,0.0,5.399019607843138
92,43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,86,67.0,0.12418300572429408,0.27567567517896274,21.849056603773583,0.12694300518134716,8.790399843581971,21.849056603773583,147.0,728.0,2.0,2.0,5.460098522167487
93,43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,96,93.0,0.015873015789031664,0.29256965898983023,26.48148148148148,0.12167832167832168,10.64126392126392,26.48148148148148,174.0,904.0,2.0,6.0,5.145468998410175
94,43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,132,102.0,0.12820512765724304,0.3095238091143865,24.82608695652174,0.11266783420899007,9.975501916292293,24.82608695652174,193.0,993.0,2.0,3.0,4.949644932214332
95,44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,119,102.0,0.0769230765750087,0.220999999779,27.819444444444443,0.13529705441837245,11.181896599545126,27.819444444444443,271.0,1282.0,2.0,4.0,5.143093010456797
96,44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,104,46.0,0.3866666640888889,0.3875968982232638,90.6,0.04525386313465784,36.258101545253865,90.6,41.0,496.0,2.0,44.0,4.317606444188723
97,45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,138,132.0,0.022222222139917695,0.2749490832230661,29.985294117647058,0.13290828837665522,12.047280962409486,29.985294117647058,271.0,1282.0,2.0,9.0,5.362889983579639
98,45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,109,88.0,0.106598984230462,0.3575317597866937,17.860759493670887,0.06803685329553508,7.171518538786569,17.860759493670887,96.0,780.0,2.0,3.0,4.632539682539683
99,46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,20,24.0,-0.09090908884297526,0.23404255194658216,24.6,0.14634146341463414,9.898536585365854,24.6,54.0,241.0,2.0,0.0,5.52887537993921
100,46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,163,172.0,-0.02686567156159501,0.2719155841948737,27.333333333333332,0.13582842724978975,10.98766470423325,27.333333333333332,323.0,1545.0,2.0,6.0,5.336457357075914
101,47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,123,114.0,0.03797468338407307,0.3891625609373357,27.174603174603174,0.05899532710280374,10.893439400682391,27.174603174603174,101.0,854.0,2.0,31.0,4.534255185417976
102,47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,89,98.0,-0.04812834198861849,0.21568627426103082,22.858823529411765,0.10344827586206896,9.184908722109533,22.858823529411765,201.0,1203.0,2.0,11.0,5.123376623376624
103,48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,135,125.0,0.03846153831360947,0.29115341512748777,26.733333333333334,0.10623441396508729,10.73582709891937,26.733333333333334,213.0,1226.0,2.0,11.0,5.117222222222222
104,48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,147,129.0,0.06521739106805294,0.26037735824492697,31.18840579710145,0.14730483271375464,12.534284251926081,31.18840579710145,317.0,1395.0,2.0,8.0,5.440809968847352
105,49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,143,55.0,0.4444444421997755,0.21902654843028035,32.53968253968254,0.11609756097560976,13.06231204026326,32.53968253968254,238.0,1215.0,2.0,2.0,5.29049972542559
106,49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,60,42.0,0.17647058650519035,0.2451923071029031,29.5,0.11864406779661017,11.847457627118644,29.5,112.0,568.0,2.0,3.0,5.176470588235294
107,49997.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,146,122.0,0.08955223847182,0.32289156587603424,27.921875,0.14045886961387802,11.224933547845552,27.921875,251.0,1103.0,2.0,7.0,5.365239294710327
